,Group,Title,Member,keyword,thumbnail
481,NewJeans,Attention,혜인,"['클럽', '뉴진스', '사랑해', '데뷔', '뮤비']",https://github.com/2024-NIPA-google-trendpop/youtube_dashboard/blob/main/artist_image/%E1%84%82%E1%85%B2%E1%84%8C%E1%85%B5%E1%86%AB%E1%84%89%E1%85%B3_%E1%84%92%E1%85%A8%E1%84%8B%E1%85%B5%E1%86%AB.jpeg?raw=true
482,NewJeans,Bubble Gum,다니엘,"['머리', '뉴진스', '민희진', '뮤비', '노래']",https://github.com/2024-NIPA-google-trendpop/youtube_dashboard/blob/main/artist_image/%E1%84%82%E1%85%B2%E1%84%8C%E1%85%B5%E1%86%AB%E1%84%89%E1%85%B3_%E1%84%83%E1%85%A1%E1%84%82%E1%85%B5%E1%84%8B%E1%85%A6%E1%86%AF.jpeg?raw=true
483,NewJeans,Bubble Gum,민지,"['뉴진스', '생일', '사랑해', '민희진', '응원']",https://github.com/2024-NIPA-google-trendpop/youtube_dashboard/blob/main/artist_image/%E1%84%82%E1%85%B2%E1%84%8C%E1%85%B5%E1%86%AB%E1%84%89%E1%85%B3_%E1%84%86%E1%85%B5%E1%86%AB%E1%84%8C%E1%85%B5.jpeg?raw=true
484,NewJeans,Bubble Gum,하니,"['단발', '머리', '뉴진스', '노래', '뮤비']",https://github.com/2024-NIPA-google-trendpop/youtube_dashboard/blob/main/artist_image/%E1%84%82%E1%85%B2%E1%84%8C%E1%85%B5%E1%86%AB%E1%84%89%E1%85%B3_%E1%84%92%E1%85%A1%E1%84%82%E1%85%B5.jpeg?raw=true
485,NewJeans,Bubble Gum,해린,"['사랑해', '뉴진스', '생일', '응원', '고양이']",https://github.com/2024-NIPA-google-trendpop/youtube_dashboard/blob/main/artist_image/%E1%84%82%E1%85%B2%E1%84%8C%E1%85%B5%E1%86%AB%E1%84%89%E1%85%B3_%E1%84%92%E1%85%A2%E1%84%85%E1%85%B5%E1%86%AB.jpeg?raw=true
486,NewJeans,Bubble Gum,혜인,"['친구', '뉴진스', '비눗방울', '안녕', '사랑해']",https://github.com/2024-NIPA-google-trendpop/youtube_dashboard/blob/main/artist_image/%E1%84%82%E1%85%B2%E1%84%8C%E1%85%B5%E1%86%AB%E1%84%89%E1%85%B3_%E1%84%92%E1%85%A8%E1%84%8B%E1%85%B5%E1%86%AB.jpeg?raw=true
487,NewJeans,Cookie,다니엘,"['뉴진스', '쿠키', '뮤비', '가사', '사랑해']",https://github.com/2024-NIPA-google-trendpop/youtube_dashboard/blob/main/artist_image/%E1%84%82%E1%85%B2%E1%84%8C%E1%85%B5%E1%86%AB%E1%84%89%E1%85%B3_%E1%84%83%E1%85%A1%E1%84%82%E1%85%B5%E1%84%8B%E1%85%A6%E1%86%AF.jpeg?raw=true
488,NewJeans,Cookie,민지,"['조민지', '뉴진스', '사랑해', '그레', '네네']",https://github.com/2024-NIPA-google-trendpop/youtube_dashboard/blob/main/artist_image/%E1%84%82%E1%85%B2%E1%84%8C%E1%85%B5%E1%86%AB%E1%84%89%E1%85%B3_%E1%84%86%E1%85%B5%E1%86%AB%E1%84%8C%E1%85%B5.jpeg?raw=true
489,NewJeans,Cookie,하니,"['쿠키', '뉴진스', '노래', '가사', '하이브']",https://github.com/2024-NIPA-google-trendpop/youtube_dashboard/blob/main/artist_image/%E1%84%82%E1%85%B2%E1%84%8C%E1%85%B5%E1%86%AB%E1%84%89%E1%85%B3_%E1%84%92%E1%85%A1%E1%84%82%E1%85%B5.jpeg?raw=true
490,NewJeans,Cookie,해린,"['쿠키', '사랑해', '뉴진스', '매력', '음색']",https://github.com/2024-NIPA-google-trendpop/youtube_dashboard/blob/main/artist_image/%E1%84%82%E1%85%B2%E1%84%8C%E1%85%B5%E1%86%AB%E1%84%89%E1%85%B3_%E1%84%92%E1%85%A2%E1%84%85%E1%85%B5%E1%86%AB.jpeg?raw=true
491,NewJeans,Cookie,혜인,"['사랑해', '춤선', '정장', '뉴진스', '뮤비']",https://github.com/2024-NIPA-google-trendpop/youtube_dashboard/blob/main/artist_image/%E1%84%82%E1%85%B2%E1%84%8C%E1%85%B5%E1%86%AB%E1%84%89%E1%85%B3_%E1%84%92%E1%85%A8%E1%84%8B%E1%85%B5%E1%86%AB.jpeg?raw=true
492,NewJeans,Ditto (side A),다니엘,"['뉴진스', '뮤비', '학교', '노래', '감성']",https://github.com/2024-NIPA-google-trendpop/youtube_dashboard/blob/main/artist_image/%E1%84%82%E1%85%B2%E1%84%8C%E1%85%B5%E1%86%AB%E1%84%89%E1%85%B3_%E1%84%83%E1%85%A1%E1%84%82%E1%85%B5%E1%84%8B%E1%85%A6%E1%86%AF.jpeg?raw=true
493,NewJeans,Ditto (side A),민지,"['안무', '실수', '뉴진스', '뮤비', '희수']",https://github.com/2024-NIPA-google-trendpop/youtube_dashboard/blob/main/artist_image/%E1%84%82%E1%85%B2%E1%84%8C%E1%85%B5%E1%86%AB%E1%84%89%E1%85%B3_%E1%84%86%E1%85%B5%E1%86%AB%E1%84%8C%E1%85%B5.jpeg?raw=true
494,NewJeans,Ditto (side A),하니,"['노래', '뉴진스', '사랑해', '하이브', '멤버']",https://github.com/2024-NIPA-google-trendpop/youtube_dashboard/blob/main/artist_image/%E1%84%82%E1%85%B2%E1%84%8C%E1%85%B5%E1%86%AB%E1%84%89%E1%85%B3_%E1%84%92%E1%85%A1%E1%84%82%E1%85%B5.jpeg?raw=true
495,NewJeans,Ditto (side A),해린,"['뉴진스', '고양이', '썸네일', '멤버', '희수']",https://github.com/2024-NIPA-google-trendpop/youtube_dashboard/blob/main/artist_image/%E1%84%82%E1%85%B2%E1%84%8C%E1%85%B5%E1%86%AB%E1%84%89%E1%85%B3_%E1%84%92%E1%85%A2%E1%84%85%E1%85%B5%E1%86%AB.jpeg?raw=true
496,NewJeans,Ditto (side A),혜인,"['희수', '뉴진스', '뮤비', '민희진', '멤버']",https://github.com/2024-NIPA-google-trendpop/youtube_dashboard/blob/main/artist_image/%E1%84%82%E1%85%B2%E1%84%8C%E1%85%B5%E1%86%AB%E1%84%89%E1%85%B3_%E1%84%92%E1%85%A8%E1%84%8B%E1%85%B5%E1%86%AB.jpeg?raw=true
497,NewJeans,Ditto (side B),다니엘,"['뉴진스', '민희진', '뮤비', '추억', '희수']",https://github.com/2024-NIPA-google-trendpop/youtube_dashboard/blob/main/artist_image/%E1%84%82%E1%85%B2%E1%84%8C%E1%85%B5%E1%86%AB%E1%84%89%E1%85%B3_%E1%84%83%E1%85%A1%E1%84%82%E1%85%B5%E1%84%8B%E1%85%A6%E1%86%AF.jpeg?raw=true
498,NewJeans,Ditto (side B),민지,"['연습', '곰인형', '자막', '뉴진스', '희수']",https://github.com/2024-NIPA-google-trendpop/youtube_dashboard/blob/main/artist_image/%E1%84%82%E1%85%B2%E1%84%8C%E1%85%B5%E1%86%AB%E1%84%89%E1%85%B3_%E1%84%86%E1%85%B5%E1%86%AB%E1%84%8C%E1%85%B5.jpeg?raw=true
499,NewJeans,Ditto (side B),하니,"['뉴진스', '뮤비', '사랑해', '희수', '민희진']",https://github.com/2024-NIPA-google-trendpop/youtube_dashboard/blob/main/artist_image/%E1%84%82%E1%85%B2%E1%84%8C%E1%85%B5%E1%86%AB%E1%84%89%E1%85%B3_%E1%84%92%E1%85%A1%E1%84%82%E1%85%B5.jpeg?raw=true
500,NewJeans,Ditto (side B),해린,"['뮤비', '그림자', '뉴진스', '장면', '희수']",https://github.com/2024-NIPA-google-trendpop/youtube_dashboard/blob/main/artist_image/%E1%84%82%E1%85%B2%E1%84%8C%E1%85%B5%E1%86%AB%E1%84%89%E1%85%B3_%E1%84%92%E1%85%A2%E1%84%85%E1%85%B5%E1%86%AB.jpeg?raw=true
501,NewJeans,Ditto (side B),혜인,"['희수', '희진', '깁스', '뮤직비디오', '뉴진스']",https://github.com/2024-NIPA-google-trendpop/youtube_dashboard/blob/main/artist_image/%E1%84%82%E1%85%B2%E1%84%8C%E1%85%B5%E1%86%AB%E1%84%89%E1%85%B3_%E1%84%92%E1%85%A8%E1%84%8B%E1%85%B5%E1%86%AB.jpeg?raw=true
502,NewJeans,ETA,다니엘,"['뉴진스', '지원이', '뮤비', '가사', '사랑해']",https://github.com/2024-NIPA-google-trendpop/youtube_dashboard/blob/main/artist_image/%E1%84%82%E1%85%B2%E1%84%8C%E1%85%B5%E1%86%AB%E1%84%89%E1%85%B3_%E1%84%83%E1%85%A1%E1%84%82%E1%85%B5%E1%84%8B%E1%85%A6%E1%86%AF.jpeg?raw=true
503,NewJeans,ETA,민지,"['사랑해', '뉴진스', '뮤비', '경찰', '머리']",https://github.com/2024-NIPA-google-trendpop/youtube_dashboard/blob/main/artist_image/%E1%84%82%E1%85%B2%E1%84%8C%E1%85%B5%E1%86%AB%E1%84%89%E1%85%B3_%E1%84%86%E1%85%B5%E1%86%AB%E1%84%8C%E1%85%B5.jpeg?raw=true
504,NewJeans,ETA,하니,"['표정', '썸네일', '사랑해', '연기', '졸귀']",https://github.com/2024-NIPA-google-trendpop/youtube_dashboard/blob/main/artist_image/%E1%84%82%E1%85%B2%E1%84%8C%E1%85%B5%E1%86%AB%E1%84%89%E1%85%B3_%E1%84%92%E1%85%A1%E1%84%82%E1%85%B5.jpeg?raw=true
505,NewJeans,ETA,해린,"['고양이', '뉴진스', '사랑해', '노래', '경찰']",https://github.com/2024-NIPA-google-trendpop/youtube_dashboard/blob/main/artist_image/%E1%84%82%E1%85%B2%E1%84%8C%E1%85%B5%E1%86%AB%E1%84%89%E1%85%B3_%E1%84%92%E1%85%A2%E1%84%85%E1%85%B5%E1%86%AB.jpeg?raw=true
506,NewJeans,ETA,혜인,"['뉴진스', '사랑해', '음색', '연기', '혜진']",https://github.com/2024-NIPA-google-trendpop/youtube_dashboard/blob/main/artist_image/%E1%84%82%E1%85%B2%E1%84%8C%E1%85%B5%E1%86%AB%E1%84%89%E1%85%B3_%E1%84%92%E1%85%A8%E1%84%8B%E1%85%B5%E1%86%AB.jpeg?raw=true
507,NewJeans,How Sweet,다니엘,"['뉴진스', '버니즈', '하이브', '뮤비', '노래']",https://github.com/2024-NIPA-google-trendpop/youtube_dashboard/blob/main/artist_image/%E1%84%82%E1%85%B2%E1%84%8C%E1%85%B5%E1%86%AB%E1%84%89%E1%85%B3_%E1%84%83%E1%85%A1%E1%84%82%E1%85%B5%E1%84%8B%E1%85%A6%E1%86%AF.jpeg?raw=true
508,NewJeans,How Sweet,민지,"['뉴진스', '버니즈', '사랑해', '노래', '민희진']",https://github.com/2024-NIPA-google-trendpop/youtube_dashboard/blob/main/artist_image/%E1%84%82%E1%85%B2%E1%84%8C%E1%85%B5%E1%86%AB%E1%84%89%E1%85%B3_%E1%84%86%E1%85%B5%E1%86%AB%E1%84%8C%E1%85%B5.jpeg?raw=true
509,NewJeans,How Sweet,하니,"['뉴진스', '단발', '버니즈', '뮤비', '하이브']",https://github.com/2024-NIPA-google-trendpop/youtube_dashboard/blob/main/artist_image/%E1%84%82%E1%85%B2%E1%84%8C%E1%85%B5%E1%86%AB%E1%84%89%E1%85%B3_%E1%84%92%E1%85%A1%E1%84%82%E1%85%B5.jpeg?raw=true
510,NewJeans,How Sweet,해린,"['뉴진스', '고양이', '버니즈', '돼지', '사랑해']",https://github.com/2024-NIPA-google-trendpop/youtube_dashboard/blob/main/artist_image/%E1%84%82%E1%85%B2%E1%84%8C%E1%85%B5%E1%86%AB%E1%84%89%E1%85%B3_%E1%84%92%E1%85%A2%E1%84%85%E1%85%B5%E1%86%AB.jpeg?raw=true
511,NewJeans,How Sweet,혜인,"['무대', '뉴진스', '활동', '뮤비', '찰떡']",https://github.com/2024-NIPA-google-trendpop/youtube_dashboard/blob/main/artist_image/%E1%84%82%E1%85%B2%E1%84%8C%E1%85%B5%E1%86%AB%E1%84%89%E1%85%B3_%E1%84%92%E1%85%A8%E1%84%8B%E1%85%B5%E1%86%AB.jpeg?raw=true
512,NewJeans,Hurt,다니엘,"['노래', '뉴진스', '뮤비', '얼빡샷', '머리']",https://github.com/2024-NIPA-google-trendpop/youtube_dashboard/blob/main/artist_image/%E1%84%82%E1%85%B2%E1%84%8C%E1%85%B5%E1%86%AB%E1%84%89%E1%85%B3_%E1%84%83%E1%85%A1%E1%84%82%E1%85%B5%E1%84%8B%E1%85%A6%E1%86%AF.jpeg?raw=true
513,NewJeans,Hurt,민지,"['얼굴', '파트', '분위기', '민희진', '뉴진스']",https://github.com/2024-NIPA-google-trendpop/youtube_dashboard/blob/main/artist_image/%E1%84%82%E1%85%B2%E1%84%8C%E1%85%B5%E1%86%AB%E1%84%89%E1%85%B3_%E1%84%86%E1%85%B5%E1%86%AB%E1%84%8C%E1%85%B5.jpeg?raw=true
514,NewJeans,Hurt,하니,"['음색', '목소리', '노래', '왤케', '화이팅']",https://github.com/2024-NIPA-google-trendpop/youtube_dashboard/blob/main/artist_image/%E1%84%82%E1%85%B2%E1%84%8C%E1%85%B5%E1%86%AB%E1%84%89%E1%85%B3_%E1%84%92%E1%85%A1%E1%84%82%E1%85%B5.jpeg?raw=true
515,NewJeans,Hurt,해린,"['고양이', '음색', '얼굴', '잡채', '노래']",https://github.com/2024-NIPA-google-trendpop/youtube_dashboard/blob/main/artist_image/%E1%84%82%E1%85%B2%E1%84%8C%E1%85%B5%E1%86%AB%E1%84%89%E1%85%B3_%E1%84%92%E1%85%A2%E1%84%85%E1%85%B5%E1%86%AB.jpeg?raw=true
516,NewJeans,Hurt,혜인,"['표정', '매력', '연기', '뮤비', '분위기']",https://github.com/2024-NIPA-google-trendpop/youtube_dashboard/blob/main/artist_image/%E1%84%82%E1%85%B2%E1%84%8C%E1%85%B5%E1%86%AB%E1%84%89%E1%85%B3_%E1%84%92%E1%85%A8%E1%84%8B%E1%85%B5%E1%86%AB.jpeg?raw=true
517,NewJeans,New Jeans,다니엘,"['뉴진스', '뮤비', '사랑해', '캐릭터', '토끼']",https://github.com/2024-NIPA-google-trendpop/youtube_dashboard/blob/main/artist_image/%E1%84%82%E1%85%B2%E1%84%8C%E1%85%B5%E1%86%AB%E1%84%89%E1%85%B3_%E1%84%83%E1%85%A1%E1%84%82%E1%85%B5%E1%84%8B%E1%85%A6%E1%86%AF.jpeg?raw=true
518,NewJeans,New Jeans,민지,"['뉴진스', '사랑해', '캐릭터', '초콜릿', '눈썹']",https://github.com/2024-NIPA-google-trendpop/youtube_dashboard/blob/main/artist_image/%E1%84%82%E1%85%B2%E1%84%8C%E1%85%B5%E1%86%AB%E1%84%89%E1%85%B3_%E1%84%86%E1%85%B5%E1%86%AB%E1%84%8C%E1%85%B5.jpeg?raw=true
519,NewJeans,New Jeans,하니,"['사랑해', '뉴진스', '뮤비', '파워퍼프걸', '파워']",https://github.com/2024-NIPA-google-trendpop/youtube_dashboard/blob/main/artist_image/%E1%84%82%E1%85%B2%E1%84%8C%E1%85%B5%E1%86%AB%E1%84%89%E1%85%B3_%E1%84%92%E1%85%A1%E1%84%82%E1%85%B5.jpeg?raw=true
520,NewJeans,New Jeans,해린,"['고양이', '캐릭터', '뉴진스', '사랑해', '파워퍼프걸']",https://github.com/2024-NIPA-google-trendpop/youtube_dashboard/blob/main/artist_image/%E1%84%82%E1%85%B2%E1%84%8C%E1%85%B5%E1%86%AB%E1%84%89%E1%85%B3_%E1%84%92%E1%85%A2%E1%84%85%E1%85%B5%E1%86%AB.jpeg?raw=true
521,NewJeans,New Jeans,혜인,"['뉴진스', '사랑해', '입술', '왜케', '캐릭터']",https://github.com/2024-NIPA-google-trendpop/youtube_dashboard/blob/main/artist_image/%E1%84%82%E1%85%B2%E1%84%8C%E1%85%B5%E1%86%AB%E1%84%89%E1%85%B3_%E1%84%92%E1%85%A8%E1%84%8B%E1%85%B5%E1%86%AB.jpeg?raw=true
522,NewJeans,OMG,다니엘,"['뉴진스', '뮤비', '단월드', '하이브', '사이비']",https://github.com/2024-NIPA-google-trendpop/youtube_dashboard/blob/main/artist_image/%E1%84%82%E1%85%B2%E1%84%8C%E1%85%B5%E1%86%AB%E1%84%89%E1%85%B3_%E1%84%83%E1%85%A1%E1%84%82%E1%85%B5%E1%84%8B%E1%85%A6%E1%86%AF.jpeg?raw=true
523,NewJeans,OMG,민지,"['뮤비', '뉴진스', '민희진', '단월드', '정신병원']",https://github.com/2024-NIPA-google-trendpop/youtube_dashboard/blob/main/artist_image/%E1%84%82%E1%85%B2%E1%84%8C%E1%85%B5%E1%86%AB%E1%84%89%E1%85%B3_%E1%84%86%E1%85%B5%E1%86%AB%E1%84%8C%E1%85%B5.jpeg?raw=true
524,NewJeans,OMG,하니,"['하이브', '단월드', '뉴진스', '발음', '뮤비']",https://github.com/2024-NIPA-google-trendpop/youtube_dashboard/blob/main/artist_image/%E1%84%82%E1%85%B2%E1%84%8C%E1%85%B5%E1%86%AB%E1%84%89%E1%85%B3_%E1%84%92%E1%85%A1%E1%84%82%E1%85%B5.jpeg?raw=true
525,NewJeans,OMG,해린,"['고양이', '츄르', '뉴진스', '뮤비', '민희진']",https://github.com/2024-NIPA-google-trendpop/youtube_dashboard/blob/main/artist_image/%E1%84%82%E1%85%B2%E1%84%8C%E1%85%B5%E1%86%AB%E1%84%89%E1%85%B3_%E1%84%92%E1%85%A2%E1%84%85%E1%85%B5%E1%86%AB.jpeg?raw=true
526,NewJeans,OMG,혜인,"['뉴진스', '신도', '단월드', '뮤비', '하나님']",https://github.com/2024-NIPA-google-trendpop/youtube_dashboard/blob/main/artist_image/%E1%84%82%E1%85%B2%E1%84%8C%E1%85%B5%E1%86%AB%E1%84%89%E1%85%B3_%E1%84%92%E1%85%A8%E1%84%8B%E1%85%B5%E1%86%AB.jpeg?raw=true
527,NewJeans,Right Now,다니엘,"['버니즈', '뉴진스', '실망', '조회수', '데뷔']",https://github.com/2024-NIPA-google-trendpop/youtube_dashboard/blob/main/artist_image/%E1%84%82%E1%85%B2%E1%84%8C%E1%85%B5%E1%86%AB%E1%84%89%E1%85%B3_%E1%84%83%E1%85%A1%E1%84%82%E1%85%B5%E1%84%8B%E1%85%A6%E1%86%AF.jpeg?raw=true
528,NewJeans,Right Now,민지,"['뉴진스', '얼굴', '민희진', '사랑해', '뮤비']",https://github.com/2024-NIPA-google-trendpop/youtube_dashboard/blob/main/artist_image/%E1%84%82%E1%85%B2%E1%84%8C%E1%85%B5%E1%86%AB%E1%84%89%E1%85%B3_%E1%84%86%E1%85%B5%E1%86%AB%E1%84%8C%E1%85%B5.jpeg?raw=true
529,NewJeans,Right Now,하니,"['영화', '입술', '뉴진스', '노래', '뮤비']",https://github.com/2024-NIPA-google-trendpop/youtube_dashboard/blob/main/artist_image/%E1%84%82%E1%85%B2%E1%84%8C%E1%85%B5%E1%86%AB%E1%84%89%E1%85%B3_%E1%84%92%E1%85%A1%E1%84%82%E1%85%B5.jpeg?raw=true
530,NewJeans,Right Now,해린,"['캐릭터', '뮤비', '고양이', '뉴진스', '표정']",https://github.com/2024-NIPA-google-trendpop/youtube_dashboard/blob/main/artist_image/%E1%84%82%E1%85%B2%E1%84%8C%E1%85%B5%E1%86%AB%E1%84%89%E1%85%B3_%E1%84%92%E1%85%A2%E1%84%85%E1%85%B5%E1%86%AB.jpeg?raw=true
531,NewJeans,Right Now,혜인,"['캐릭터', '음색', '뉴진스', '입술', '도입']",https://github.com/2024-NIPA-google-trendpop/youtube_dashboard/blob/main/artist_image/%E1%84%82%E1%85%B2%E1%84%8C%E1%85%B5%E1%86%AB%E1%84%89%E1%85%B3_%E1%84%92%E1%85%A8%E1%84%8B%E1%85%B5%E1%86%AB.jpeg?raw=true
532,NewJeans,Super Shy,다니엘,"['뉴진스', '자전거', '사랑해', '포니테일', '머리']",https://github.com/2024-NIPA-google-trendpop/youtube_dashboard/blob/main/artist_image/%E1%84%82%E1%85%B2%E1%84%8C%E1%85%B5%E1%86%AB%E1%84%89%E1%85%B3_%E1%84%83%E1%85%A1%E1%84%82%E1%85%B5%E1%84%8B%E1%85%A6%E1%86%AF.jpeg?raw=true
533,NewJeans,Super Shy,민지,"['사랑해', '뉴진스', '파트', '분량', '조민지']",https://github.com/2024-NIPA-google-trendpop/youtube_dashboard/blob/main/artist_image/%E1%84%82%E1%85%B2%E1%84%8C%E1%85%B5%E1%86%AB%E1%84%89%E1%85%B3_%E1%84%86%E1%85%B5%E1%86%AB%E1%84%8C%E1%85%B5.jpeg?raw=true
534,NewJeans,Super Shy,하니,"['금발', '뉴진스', '사랑해', '노래', '음색']",https://github.com/2024-NIPA-google-trendpop/youtube_dashboard/blob/main/artist_image/%E1%84%82%E1%85%B2%E1%84%8C%E1%85%B5%E1%86%AB%E1%84%89%E1%85%B3_%E1%84%92%E1%85%A1%E1%84%82%E1%85%B5.jpeg?raw=true
535,NewJeans,Super Shy,해린,"['뉴진스', '사랑해', '금발', '고양이', '목소리']",https://github.com/2024-NIPA-google-trendpop/youtube_dashboard/blob/main/artist_image/%E1%84%82%E1%85%B2%E1%84%8C%E1%85%B5%E1%86%AB%E1%84%89%E1%85%B3_%E1%84%92%E1%85%A2%E1%84%85%E1%85%B5%E1%86%AB.jpeg?raw=true
536,NewJeans,Super Shy,혜인,"['음색', '뉴진스', '사랑해', '목소리', '보컬']",https://github.com/2024-NIPA-google-trendpop/youtube_dashboard/blob/main/artist_image/%E1%84%82%E1%85%B2%E1%84%8C%E1%85%B5%E1%86%AB%E1%84%89%E1%85%B3_%E1%84%92%E1%85%A8%E1%84%8B%E1%85%B5%E1%86%AB.jpeg?raw=true
537,NewJeans,Supernatural (Part.1),다니엘,"['뉴진스', '버니즈', '아이돌', '노래', '응원']",https://github.com/2024-NIPA-google-trendpop/youtube_dashboard/blob/main/artist_image/%E1%84%82%E1%85%B2%E1%84%8C%E1%85%B5%E1%86%AB%E1%84%89%E1%85%B3_%E1%84%83%E1%85%A1%E1%84%82%E1%85%B5%E1%84%8B%E1%85%A6%E1%86%AF.jpeg?raw=true
538,NewJeans,Supernatural (Part.1),민지,"['파워', '노래', '뉴진스', '안무', '댄스']",https://github.com/2024-NIPA-google-trendpop/youtube_dashboard/blob/main/artist_image/%E1%84%82%E1%85%B2%E1%84%8C%E1%85%B5%E1%86%AB%E1%84%89%E1%85%B3_%E1%84%86%E1%85%B5%E1%86%AB%E1%84%8C%E1%85%B5.jpeg?raw=true
539,NewJeans,Supernatural (Part.1),하니,"['뉴진스', '노래', '일본', '버니즈', '산호초']",https://github.com/2024-NIPA-google-trendpop/youtube_dashboard/blob/main/artist_image/%E1%84%82%E1%85%B2%E1%84%8C%E1%85%B5%E1%86%AB%E1%84%89%E1%85%B3_%E1%84%92%E1%85%A1%E1%84%82%E1%85%B5.jpeg?raw=true
540,NewJeans,Supernatural (Part.1),해린,"['유니콘', '뉴진스', '얼룩말', '사랑해', '뮤비']",https://github.com/2024-NIPA-google-trendpop/youtube_dashboard/blob/main/artist_image/%E1%84%82%E1%85%B2%E1%84%8C%E1%85%B5%E1%86%AB%E1%84%89%E1%85%B3_%E1%84%92%E1%85%A2%E1%84%85%E1%85%B5%E1%86%AB.jpeg?raw=true
541,NewJeans,Supernatural (Part.1),혜인,"['뮤비', '뉴진스', '토끼', '노래', '미모']",https://github.com/2024-NIPA-google-trendpop/youtube_dashboard/blob/main/artist_image/%E1%84%82%E1%85%B2%E1%84%8C%E1%85%B5%E1%86%AB%E1%84%89%E1%85%B3_%E1%84%92%E1%85%A8%E1%84%8B%E1%85%B5%E1%86%AB.jpeg?raw=true
542,NewJeans,Supernatural (Part.2),다니엘,"['한국어', '버니즈', '뉴진스', '버전', '연기']",https://github.com/2024-NIPA-google-trendpop/youtube_dashboard/blob/main/artist_image/%E1%84%82%E1%85%B2%E1%84%8C%E1%85%B5%E1%86%AB%E1%84%89%E1%85%B3_%E1%84%83%E1%85%A1%E1%84%82%E1%85%B5%E1%84%8B%E1%85%A6%E1%86%AF.jpeg?raw=true
543,NewJeans,Supernatural (Part.2),민지,"['남자', '뉴진스', '뮤비', '토끼', '멤버']",https://github.com/2024-NIPA-google-trendpop/youtube_dashboard/blob/main/artist_image/%E1%84%82%E1%85%B2%E1%84%8C%E1%85%B5%E1%86%AB%E1%84%89%E1%85%B3_%E1%84%86%E1%85%B5%E1%86%AB%E1%84%8C%E1%85%B5.jpeg?raw=true
544,NewJeans,Supernatural (Part.2),하니,"['뉴진스', '분신', '사랑해', '토끼', '헤드셋']",https://github.com/2024-NIPA-google-trendpop/youtube_dashboard/blob/main/artist_image/%E1%84%82%E1%85%B2%E1%84%8C%E1%85%B5%E1%86%AB%E1%84%89%E1%85%B3_%E1%84%92%E1%85%A1%E1%84%82%E1%85%B5.jpeg?raw=true
545,NewJeans,Supernatural (Part.2),해린,"['분량', '뮤비', '뉴진스', '고양이', '유니콘']",https://github.com/2024-NIPA-google-trendpop/youtube_dashboard/blob/main/artist_image/%E1%84%82%E1%85%B2%E1%84%8C%E1%85%B5%E1%86%AB%E1%84%89%E1%85%B3_%E1%84%92%E1%85%A2%E1%84%85%E1%85%B5%E1%86%AB.jpeg?raw=true
546,NewJeans,Supernatural (Part.2),혜인,"['토끼', '뮤비', '뉴진스', '남자', '버니즈']",https://github.com/2024-NIPA-google-trendpop/youtube_dashboard/blob/main/artist_image/%E1%84%82%E1%85%B2%E1%84%8C%E1%85%B5%E1%86%AB%E1%84%89%E1%85%B3_%E1%84%92%E1%85%A8%E1%84%8B%E1%85%B5%E1%86%AB.jpeg?raw=true
547,NewJeans,Zero,다니엘,"['코카콜라', '광고', '노래', '뉴진스', '콜라']",https://github.com/2024-NIPA-google-trendpop/youtube_dashboard/blob/main/artist_image/%E1%84%82%E1%85%B2%E1%84%8C%E1%85%B5%E1%86%AB%E1%84%89%E1%85%B3_%E1%84%83%E1%85%A1%E1%84%82%E1%85%B5%E1%84%8B%E1%85%A6%E1%86%AF.jpeg?raw=true
548,NewJeans,Zero,민지,"['사랑해', '코카콜라', '목소리', '콜라', '얼굴']",https://github.com/2024-NIPA-google-trendpop/youtube_dashboard/blob/main/artist_image/%E1%84%82%E1%85%B2%E1%84%8C%E1%85%B5%E1%86%AB%E1%84%89%E1%85%B3_%E1%84%86%E1%85%B5%E1%86%AB%E1%84%8C%E1%85%B5.jpeg?raw=true
549,NewJeans,Zero,하니,"['광고', '코카콜라', '문단속', '뉴진스', '노래']",https://github.com/2024-NIPA-google-trendpop/youtube_dashboard/blob/main/artist_image/%E1%84%82%E1%85%B2%E1%84%8C%E1%85%B5%E1%86%AB%E1%84%89%E1%85%B3_%E1%84%92%E1%85%A1%E1%84%82%E1%85%B5.jpeg?raw=true
550,NewJeans,Zero,해린,"['문단속', '고양이', '코카콜라', '노래', '목소리']",https://github.com/2024-NIPA-google-trendpop/youtube_dashboard/blob/main/artist_image/%E1%84%82%E1%85%B2%E1%84%8C%E1%85%B5%E1%86%AB%E1%84%89%E1%85%B3_%E1%84%92%E1%85%A2%E1%84%85%E1%85%B5%E1%86%AB.jpeg?raw=true
551,NewJeans,Zero,혜인,"['목소리', '생일', '음색', '코카콜라', '바다']",https://github.com/2024-NIPA-google-trendpop/youtube_dashboard/blob/main/artist_image/%E1%84%82%E1%85%B2%E1%84%8C%E1%85%B5%E1%86%AB%E1%84%89%E1%85%B3_%E1%84%92%E1%85%A8%E1%84%8B%E1%85%B5%E1%86%AB.jpeg?raw=true
552,STAYC,All,세은,"['스테이씨', '사랑해', '파트', '노래', '화이팅']",https://github.com/2024-NIPA-google-trendpop/youtube_dashboard/blob/main/artist_image/%E1%84%89%E1%85%B3%E1%84%90%E1%85%A6%E1%84%8B%E1%85%B5%E1%84%8A%E1%85%B5_%E1%84%89%E1%85%A6%E1%84%8B%E1%85%B3%E1%86%AB.jpeg?raw=true
