group,title,member,keyword,thumbnail
tripleS,Door,이지우,"['목소리', '음색', '노래', '발라드', '비쥬']",https://github.com/2024-NIPA-google-trendpop/youtube_dashboard/blob/main/artist_image/%E1%84%90%E1%85%B3%E1%84%85%E1%85%B5%E1%84%91%E1%85%B3%E1%86%AF%E1%84%8B%E1%85%A6%E1%84%89%E1%85%B3_%E1%84%8B%E1%85%B5%E1%84%8C%E1%85%B5%E1%84%8B%E1%85%AE.jpeg?raw=true
tripleS,Door,정혜린,"['목소리', '발라드', '트리플에스', '솔로', '정면']",https://github.com/2024-NIPA-google-trendpop/youtube_dashboard/blob/main/artist_image/%E1%84%90%E1%85%B3%E1%84%85%E1%85%B5%E1%84%91%E1%85%B3%E1%86%AF%E1%84%8B%E1%85%A6%E1%84%89%E1%85%B3_%E1%84%8C%E1%85%A5%E1%86%BC%E1%84%92%E1%85%A8%E1%84%85%E1%85%B5%E1%86%AB.jpeg?raw=true
tripleS,Door,지연,"['어울림', '노래', '혼자', '유닛', '새끼']",https://github.com/2024-NIPA-google-trendpop/youtube_dashboard/blob/main/artist_image/%E1%84%90%E1%85%B3%E1%84%85%E1%85%B5%E1%84%91%E1%85%B3%E1%86%AF%E1%84%8B%E1%85%A6%E1%84%89%E1%85%B3_%E1%84%8C%E1%85%B5%E1%84%8B%E1%85%A7%E1%86%AB.jpeg?raw=true
tripleS,Door,카에데,"['예술', '목소리', '라이', '음색', '멤버']",https://github.com/2024-NIPA-google-trendpop/youtube_dashboard/blob/main/artist_image/%E1%84%90%E1%85%B3%E1%84%85%E1%85%B5%E1%84%91%E1%85%B3%E1%86%AF%E1%84%8B%E1%85%A6%E1%84%89%E1%85%B3_%E1%84%8F%E1%85%A1%E1%84%8B%E1%85%A6%E1%84%83%E1%85%A6.jpeg?raw=true
tripleS,Generation,공유빈,"['노래', '데뷔', '트리플에스', '화이팅', '유닛']",https://github.com/2024-NIPA-google-trendpop/youtube_dashboard/blob/main/artist_image/%E1%84%90%E1%85%B3%E1%84%85%E1%85%B5%E1%84%91%E1%85%B3%E1%86%AF%E1%84%8B%E1%85%A6%E1%84%89%E1%85%B3_%E1%84%80%E1%85%A9%E1%86%BC%E1%84%8B%E1%85%B2%E1%84%87%E1%85%B5%E1%86%AB.jpeg?raw=true
tripleS,Generation,김나경,"['데뷔', '무대', '트리플에스', '사랑해', '노래']",https://github.com/2024-NIPA-google-trendpop/youtube_dashboard/blob/main/artist_image/%E1%84%90%E1%85%B3%E1%84%85%E1%85%B5%E1%84%91%E1%85%B3%E1%86%AF%E1%84%8B%E1%85%A6%E1%84%89%E1%85%B3_%E1%84%80%E1%85%B5%E1%86%B7%E1%84%82%E1%85%A1%E1%84%80%E1%85%A7%E1%86%BC.jpeg?raw=true
tripleS,Generation,김수민,"['는걸', '데뷔', '외국인', '솔찌키', '달맛']",https://github.com/2024-NIPA-google-trendpop/youtube_dashboard/blob/main/artist_image/%E1%84%90%E1%85%B3%E1%84%85%E1%85%B5%E1%84%91%E1%85%B3%E1%86%AF%E1%84%8B%E1%85%A6%E1%84%89%E1%85%B3_%E1%84%80%E1%85%B5%E1%86%B7%E1%84%89%E1%85%AE%E1%84%86%E1%85%B5%E1%86%AB.jpeg?raw=true
tripleS,Generation,김유연,"['데뷔', '노래', '화이팅', '사랑해', '실력']",https://github.com/2024-NIPA-google-trendpop/youtube_dashboard/blob/main/artist_image/%E1%84%90%E1%85%B3%E1%84%85%E1%85%B5%E1%84%91%E1%85%B3%E1%86%AF%E1%84%8B%E1%85%A6%E1%84%89%E1%85%B3_%E1%84%80%E1%85%B5%E1%86%B7%E1%84%8B%E1%85%B2%E1%84%8B%E1%85%A7%E1%86%AB.jpeg?raw=true
tripleS,Generation,김채연,"['데뷔', '크리스탈', '유닛', '버스터', '보니하니']",https://github.com/2024-NIPA-google-trendpop/youtube_dashboard/blob/main/artist_image/%E1%84%90%E1%85%B3%E1%84%85%E1%85%B5%E1%84%91%E1%85%B3%E1%86%AF%E1%84%8B%E1%85%A6%E1%84%89%E1%85%B3_%E1%84%80%E1%85%B5%E1%86%B7%E1%84%8E%E1%85%A2%E1%84%8B%E1%85%A7%E1%86%AB.jpeg?raw=true
tripleS,Generation,린,"['데뷔', '노래', '유닛', '비주얼', '무대']",https://github.com/2024-NIPA-google-trendpop/youtube_dashboard/blob/main/artist_image/%E1%84%90%E1%85%B3%E1%84%85%E1%85%B5%E1%84%91%E1%85%B3%E1%86%AF%E1%84%8B%E1%85%A6%E1%84%89%E1%85%B3_%E1%84%85%E1%85%B5%E1%86%AB.jpeg?raw=true
tripleS,Generation,신위,"['할머니', '인사', '오시', '노래']",https://github.com/2024-NIPA-google-trendpop/youtube_dashboard/blob/main/artist_image/%E1%84%90%E1%85%B3%E1%84%85%E1%85%B5%E1%84%91%E1%85%B3%E1%86%AF%E1%84%8B%E1%85%A6%E1%84%89%E1%85%B3_%E1%84%89%E1%85%B5%E1%86%AB%E1%84%8B%E1%85%B1.jpeg?raw=true
tripleS,Generation,윤서연,"['노래', '카페', '음방', '드라마', '숙소']",https://github.com/2024-NIPA-google-trendpop/youtube_dashboard/blob/main/artist_image/%E1%84%90%E1%85%B3%E1%84%85%E1%85%B5%E1%84%91%E1%85%B3%E1%86%AF%E1%84%8B%E1%85%A6%E1%84%89%E1%85%B3_%E1%84%8B%E1%85%B2%E1%86%AB%E1%84%89%E1%85%A5%E1%84%8B%E1%85%A7%E1%86%AB.jpeg?raw=true
tripleS,Generation,이지우,"['어딘', '신기', '어우', '암시', '따로따로']",https://github.com/2024-NIPA-google-trendpop/youtube_dashboard/blob/main/artist_image/%E1%84%90%E1%85%B3%E1%84%85%E1%85%B5%E1%84%91%E1%85%B3%E1%86%AF%E1%84%8B%E1%85%A6%E1%84%89%E1%85%B3_%E1%84%8B%E1%85%B5%E1%84%8C%E1%85%B5%E1%84%8B%E1%85%AE.jpeg?raw=true
tripleS,Generation,정혜린,"['데뷔', '노래', '유닛', '비주얼', '중독']",https://github.com/2024-NIPA-google-trendpop/youtube_dashboard/blob/main/artist_image/%E1%84%90%E1%85%B3%E1%84%85%E1%85%B5%E1%84%91%E1%85%B3%E1%86%AF%E1%84%8B%E1%85%A6%E1%84%89%E1%85%B3_%E1%84%8C%E1%85%A5%E1%86%BC%E1%84%92%E1%85%A8%E1%84%85%E1%85%B5%E1%86%AB.jpeg?raw=true
tripleS,Generation,주빈,"['헤드폰', '머리', '뿌까', '생머리', '엘리베이터']",https://github.com/2024-NIPA-google-trendpop/youtube_dashboard/blob/main/artist_image/%E1%84%90%E1%85%B3%E1%84%85%E1%85%B5%E1%84%91%E1%85%B3%E1%86%AF%E1%84%8B%E1%85%A6%E1%84%89%E1%85%B3_%E1%84%8C%E1%85%AE%E1%84%87%E1%85%B5%E1%86%AB.jpeg?raw=true
tripleS,Generation,지연,"['노래', '데뷔', '발전', '뮤비', '음방']",https://github.com/2024-NIPA-google-trendpop/youtube_dashboard/blob/main/artist_image/%E1%84%90%E1%85%B3%E1%84%85%E1%85%B5%E1%84%91%E1%85%B3%E1%86%AF%E1%84%8B%E1%85%A6%E1%84%89%E1%85%B3_%E1%84%8C%E1%85%B5%E1%84%8B%E1%85%A7%E1%86%AB.jpeg?raw=true
tripleS,Girls Never Die,공유빈,"['센터', '트리플에스', '최애', '사랑해', '편성']",https://github.com/2024-NIPA-google-trendpop/youtube_dashboard/blob/main/artist_image/%E1%84%90%E1%85%B3%E1%84%85%E1%85%B5%E1%84%91%E1%85%B3%E1%86%AF%E1%84%8B%E1%85%A6%E1%84%89%E1%85%B3_%E1%84%80%E1%85%A9%E1%86%BC%E1%84%8B%E1%85%B2%E1%84%87%E1%85%B5%E1%86%AB.jpeg?raw=true
tripleS,Girls Never Die,곽연지,"['회전', '고양이', '다가', '얼굴', '윤서']",https://github.com/2024-NIPA-google-trendpop/youtube_dashboard/blob/main/artist_image/%E1%84%90%E1%85%B3%E1%84%85%E1%85%B5%E1%84%91%E1%85%B3%E1%86%AF%E1%84%8B%E1%85%A6%E1%84%89%E1%85%B3_%E1%84%80%E1%85%AA%E1%86%A8%E1%84%8B%E1%85%A7%E1%86%AB%E1%84%8C%E1%85%B5.jpeg?raw=true
tripleS,Girls Never Die,김나경,"['경이', '신의한수', '분위기', '이쁜이', '소연']",https://github.com/2024-NIPA-google-trendpop/youtube_dashboard/blob/main/artist_image/%E1%84%90%E1%85%B3%E1%84%85%E1%85%B5%E1%84%91%E1%85%B3%E1%86%AF%E1%84%8B%E1%85%A6%E1%84%89%E1%85%B3_%E1%84%80%E1%85%B5%E1%86%B7%E1%84%82%E1%85%A1%E1%84%80%E1%85%A7%E1%86%BC.jpeg?raw=true
tripleS,Girls Never Die,김수민,"['게이머', '다리', '이뽀', '게이', '노트북']",https://github.com/2024-NIPA-google-trendpop/youtube_dashboard/blob/main/artist_image/%E1%84%90%E1%85%B3%E1%84%85%E1%85%B5%E1%84%91%E1%85%B3%E1%86%AF%E1%84%8B%E1%85%A6%E1%84%89%E1%85%B3_%E1%84%80%E1%85%B5%E1%86%B7%E1%84%89%E1%85%AE%E1%84%86%E1%85%B5%E1%86%AB.jpeg?raw=true
tripleS,Girls Never Die,김유연,"['뮤비', '노래', '썸네일', '미모', '욕조']",https://github.com/2024-NIPA-google-trendpop/youtube_dashboard/blob/main/artist_image/%E1%84%90%E1%85%B3%E1%84%85%E1%85%B5%E1%84%91%E1%85%B3%E1%86%AF%E1%84%8B%E1%85%A6%E1%84%89%E1%85%B3_%E1%84%80%E1%85%B5%E1%86%B7%E1%84%8B%E1%85%B2%E1%84%8B%E1%85%A7%E1%86%AB.jpeg?raw=true
tripleS,Girls Never Die,김채연,"['실화', '트리플에스', '화이팅', '정병기', '힙함']",https://github.com/2024-NIPA-google-trendpop/youtube_dashboard/blob/main/artist_image/%E1%84%90%E1%85%B3%E1%84%85%E1%85%B5%E1%84%91%E1%85%B3%E1%86%AF%E1%84%8B%E1%85%A6%E1%84%89%E1%85%B3_%E1%84%80%E1%85%B5%E1%86%B7%E1%84%8E%E1%85%A2%E1%84%8B%E1%85%A7%E1%86%AB.jpeg?raw=true
tripleS,Girls Never Die,김채원,"['응원', '최애', '데뷔', '트리플', '화이팅']",https://github.com/2024-NIPA-google-trendpop/youtube_dashboard/blob/main/artist_image/%E1%84%90%E1%85%B3%E1%84%85%E1%85%B5%E1%84%91%E1%85%B3%E1%86%AF%E1%84%8B%E1%85%A6%E1%84%89%E1%85%B3_%E1%84%80%E1%85%B5%E1%86%B7%E1%84%8E%E1%85%A2%E1%84%8B%E1%85%AF%E1%86%AB.jpeg?raw=true
tripleS,Girls Never Die,니엔,"['화이팅', '아사', '빈사', '사랑해', '윤서']",https://github.com/2024-NIPA-google-trendpop/youtube_dashboard/blob/main/artist_image/%E1%84%90%E1%85%B3%E1%84%85%E1%85%B5%E1%84%91%E1%85%B3%E1%86%AF%E1%84%8B%E1%85%A6%E1%84%89%E1%85%B3_%E1%84%82%E1%85%B5%E1%84%8B%E1%85%A6%E1%86%AB.jpeg?raw=true
tripleS,Girls Never Die,린,"['노래', '뮤비', '트리플에스', '우린', '마음']",https://github.com/2024-NIPA-google-trendpop/youtube_dashboard/blob/main/artist_image/%E1%84%90%E1%85%B3%E1%84%85%E1%85%B5%E1%84%91%E1%85%B3%E1%86%AF%E1%84%8B%E1%85%A6%E1%84%89%E1%85%B3_%E1%84%85%E1%85%B5%E1%86%AB.jpeg?raw=true
tripleS,Girls Never Die,마유,"['화이팅', '사랑해', '지사', '경사', '데뷔']",https://github.com/2024-NIPA-google-trendpop/youtube_dashboard/blob/main/artist_image/%E1%84%90%E1%85%B3%E1%84%85%E1%85%B5%E1%84%91%E1%85%B3%E1%86%AF%E1%84%8B%E1%85%A6%E1%84%89%E1%85%B3_%E1%84%86%E1%85%A1%E1%84%8B%E1%85%B2.jpeg?raw=true
tripleS,Girls Never Die,박소현,"['일지', '그녀', '눈물', '최애', '장면']",https://github.com/2024-NIPA-google-trendpop/youtube_dashboard/blob/main/artist_image/%E1%84%90%E1%85%B3%E1%84%85%E1%85%B5%E1%84%91%E1%85%B3%E1%86%AF%E1%84%8B%E1%85%A6%E1%84%89%E1%85%B3_%E1%84%87%E1%85%A1%E1%86%A8%E1%84%89%E1%85%A9%E1%84%92%E1%85%A7%E1%86%AB.jpeg?raw=true
tripleS,Girls Never Die,박시온,"['화이팅', '데뷔', '빈사', '아사', '사랑해']",https://github.com/2024-NIPA-google-trendpop/youtube_dashboard/blob/main/artist_image/%E1%84%90%E1%85%B3%E1%84%85%E1%85%B5%E1%84%91%E1%85%B3%E1%86%AF%E1%84%8B%E1%85%A6%E1%84%89%E1%85%B3_%E1%84%87%E1%85%A1%E1%86%A8%E1%84%89%E1%85%B5%E1%84%8B%E1%85%A9%E1%86%AB.jpeg?raw=true
tripleS,Girls Never Die,서다현,"['메보', '화이팅', '보컬', '메인보컬', '애드립']",https://github.com/2024-NIPA-google-trendpop/youtube_dashboard/blob/main/artist_image/%E1%84%90%E1%85%B3%E1%84%85%E1%85%B5%E1%84%91%E1%85%B3%E1%86%AF%E1%84%8B%E1%85%A6%E1%84%89%E1%85%B3_%E1%84%89%E1%85%A5%E1%84%83%E1%85%A1%E1%84%92%E1%85%A7%E1%86%AB.jpeg?raw=true
tripleS,Girls Never Die,서아,"['응원', '활동', '선배', '화이팅', '나인뮤지스']",https://github.com/2024-NIPA-google-trendpop/youtube_dashboard/blob/main/artist_image/%E1%84%90%E1%85%B3%E1%84%85%E1%85%B5%E1%84%91%E1%85%B3%E1%86%AF%E1%84%8B%E1%85%A6%E1%84%89%E1%85%B3_%E1%84%89%E1%85%A5%E1%84%8B%E1%85%A1.jpg?raw=true
tripleS,Girls Never Die,설린,"['화이팅', '데뷔', '빈사', '아사', '사랑해']",https://github.com/2024-NIPA-google-trendpop/youtube_dashboard/blob/main/artist_image/%E1%84%90%E1%85%B3%E1%84%85%E1%85%B5%E1%84%91%E1%85%B3%E1%86%AF%E1%84%8B%E1%85%A6%E1%84%89%E1%85%B3_%E1%84%89%E1%85%A5%E1%86%AF%E1%84%85%E1%85%B5%E1%86%AB.jpeg?raw=true
tripleS,Girls Never Die,신위,"['폭룡적', '비주얼', '노래', '윤서', '분위기']",https://github.com/2024-NIPA-google-trendpop/youtube_dashboard/blob/main/artist_image/%E1%84%90%E1%85%B3%E1%84%85%E1%85%B5%E1%84%91%E1%85%B3%E1%86%AF%E1%84%8B%E1%85%A6%E1%84%89%E1%85%B3_%E1%84%89%E1%85%B5%E1%86%AB%E1%84%8B%E1%85%B1.jpeg?raw=true
tripleS,Girls Never Die,윤서연,"['윤서', '완전체', '노래', '햄햄햄햄', '트리플에스']",https://github.com/2024-NIPA-google-trendpop/youtube_dashboard/blob/main/artist_image/%E1%84%90%E1%85%B3%E1%84%85%E1%85%B5%E1%84%91%E1%85%B3%E1%86%AF%E1%84%8B%E1%85%A6%E1%84%89%E1%85%B3_%E1%84%8B%E1%85%B2%E1%86%AB%E1%84%89%E1%85%A5%E1%84%8B%E1%85%A7%E1%86%AB.jpeg?raw=true
tripleS,Girls Never Die,이지우,"['비쥬', '노래', '트리플에스', '무예', '다이뽀']",https://github.com/2024-NIPA-google-trendpop/youtube_dashboard/blob/main/artist_image/%E1%84%90%E1%85%B3%E1%84%85%E1%85%B5%E1%84%91%E1%85%B3%E1%86%AF%E1%84%8B%E1%85%A6%E1%84%89%E1%85%B3_%E1%84%8B%E1%85%B5%E1%84%8C%E1%85%B5%E1%84%8B%E1%85%AE.jpeg?raw=true
tripleS,Girls Never Die,정하연,"['첫째', '둘째', '화이팅', '트리플에스', '선택']",https://github.com/2024-NIPA-google-trendpop/youtube_dashboard/blob/main/artist_image/%E1%84%90%E1%85%B3%E1%84%85%E1%85%B5%E1%84%91%E1%85%B3%E1%86%AF%E1%84%8B%E1%85%A6%E1%84%89%E1%85%B3_%E1%84%8C%E1%85%A5%E1%86%BC%E1%84%92%E1%85%A1%E1%84%8B%E1%85%A7%E1%86%AB.jpeg?raw=true
tripleS,Girls Never Die,정혜린,"['마력', '라라라', '트리플에스', '도입', '지리']",https://github.com/2024-NIPA-google-trendpop/youtube_dashboard/blob/main/artist_image/%E1%84%90%E1%85%B3%E1%84%85%E1%85%B5%E1%84%91%E1%85%B3%E1%86%AF%E1%84%8B%E1%85%A6%E1%84%89%E1%85%B3_%E1%84%8C%E1%85%A5%E1%86%BC%E1%84%92%E1%85%A8%E1%84%85%E1%85%B5%E1%86%AB.jpeg?raw=true
tripleS,Girls Never Die,주빈,"['멤버', '혹시', '화이팅', '데뷔', '아사']",https://github.com/2024-NIPA-google-trendpop/youtube_dashboard/blob/main/artist_image/%E1%84%90%E1%85%B3%E1%84%85%E1%85%B5%E1%84%91%E1%85%B3%E1%86%AF%E1%84%8B%E1%85%A6%E1%84%89%E1%85%B3_%E1%84%8C%E1%85%AE%E1%84%87%E1%85%B5%E1%86%AB.jpeg?raw=true
tripleS,Girls Never Die,지연,"['윤서', '노래', '미모', '비주얼', '뮤비']",https://github.com/2024-NIPA-google-trendpop/youtube_dashboard/blob/main/artist_image/%E1%84%90%E1%85%B3%E1%84%85%E1%85%B5%E1%84%91%E1%85%B3%E1%86%AF%E1%84%8B%E1%85%A6%E1%84%89%E1%85%B3_%E1%84%8C%E1%85%B5%E1%84%8B%E1%85%A7%E1%86%AB.jpeg?raw=true
tripleS,Girls Never Die,카에데,"['컨셉', '웨이브', '활동', '글썽', '눈물']",https://github.com/2024-NIPA-google-trendpop/youtube_dashboard/blob/main/artist_image/%E1%84%90%E1%85%B3%E1%84%85%E1%85%B5%E1%84%91%E1%85%B3%E1%86%AF%E1%84%8B%E1%85%A6%E1%84%89%E1%85%B3_%E1%84%8F%E1%85%A1%E1%84%8B%E1%85%A6%E1%84%83%E1%85%A6.jpeg?raw=true
tripleS,Girls Never Die,코토네,"['사랑해', '마음', '데뷔', '화이팅', '입덕']",https://github.com/2024-NIPA-google-trendpop/youtube_dashboard/blob/main/artist_image/%E1%84%90%E1%85%B3%E1%84%85%E1%85%B5%E1%84%91%E1%85%B3%E1%86%AF%E1%84%8B%E1%85%A6%E1%84%89%E1%85%B3_%E1%84%8F%E1%85%A9%E1%84%90%E1%85%A9%E1%84%82%E1%85%A6.jpeg?raw=true
tripleS,Girls' Capitalism,공유빈,"['왤케', '멤버', '활동', '화이팅', '윤서']",https://github.com/2024-NIPA-google-trendpop/youtube_dashboard/blob/main/artist_image/%E1%84%90%E1%85%B3%E1%84%85%E1%85%B5%E1%84%91%E1%85%B3%E1%86%AF%E1%84%8B%E1%85%A6%E1%84%89%E1%85%B3_%E1%84%80%E1%85%A9%E1%86%BC%E1%84%8B%E1%85%B2%E1%84%87%E1%85%B5%E1%86%AB.jpeg?raw=true
